unnamed:_0,*year_2022,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk,*year_2023,*year_2024
,,,,,,,,,,2024,0,6.543214239376876,28.60729816517412,63.76057006812117,8.0,27.0,0.0,1.0,18.240176391202187,128.83769279952338,57.80529077596559,6.543214239376876,0,,
,,,,,,,,,,2024,0,12.144681893084105,28.36873853806039,68.65824202825603,1.0,7.0,0.0,0.0,19.477477165824645,176.8648163719946,73.07836006308278,0.0,0,,
,,,,,,,,,,2024,0,5.588704661883133,33.580180342635785,59.216397704506775,12.0,8.0,0.0,0.0,19.884973141585814,111.64403619011813,63.310620280412564,0.0,0,,
,,,,,,,,,,2024,0,1.0511028777171767,28.44474879579141,89.13826143078789,9.0,8.0,0.0,1.0,25.355154544923433,64.03493366788048,20.434071442511936,1.0511028777171767,0,,
,,,,,,,,,,2024,0,16.46777661350665,26.6741984029937,67.18653748358653,5.0,1.0,0.0,0.0,17.9214703084736,192.17753971836112,76.29775272016477,0.0,0,,
,,,,,,,,,,2024,0,0.9180580339485085,31.681534331471358,46.88288520049149,1.0,25.0,0.0,0.0,14.853217370378017,30.535443557457718,20.63460256883168,0.0,0,,
,,,,,,,,,,2024,0,4.2664395645368804,28.006638124675547,90.6771542270337,6.0,19.0,0.0,1.0,25.395622446119265,150.64690092241855,46.52895511226992,4.2664395645368804,0,,
,,,,,,,,,,2024,0,18.0,30.220598971319422,89.3875291185532,8.0,11.0,0.0,1.0,27.01344670528934,263.19612498804327,88.98270958491014,18.0,0,,
,,,,,,,,,,2024,0,17.31204587616498,28.542587269349696,66.16137585113339,5.0,13.0,0.0,0.0,18.8841684409122,192.3681096238379,82.98925900713661,0.0,0,,
,,,,,,,,,,2024,0,3.5946508189893183,30.08908408022827,85.27029327300541,6.0,21.0,0.0,1.0,25.65705023837183,130.02805297491392,45.882626511255864,3.5946508189893183,0,,
,,,,,,,,,,2024,0,1.2259537609060902,32.186812583772046,73.2556956180111,1.0,14.0,0.0,0.0,23.578673455507747,58.61814398707391,25.755420088545694,0.0,0,,
,,,,,,,,,,2024,0,18.0,28.4622928936108,75.52014793271793,1.0,5.0,0.0,0.0,21.49476569829834,222.36446728551056,83.80548463239961,0.0,0,,
,,,,,,,,,,2024,0,0.003510188164302918,29.258836180553963,93.75790797469946,7.0,1.0,0.0,1.0,27.432472700631855,0.32853163170063693,0.10252418595616428,0.003510188164302918,0,,
,,,,,,,,,,2024,0,9.55146149327075,31.877285920893886,78.33598962073631,1.0,20.0,0.0,0.0,24.971387390363876,184.5803020542063,75.11131336227301,0.0,0,,
,,,,,,,,,,2024,0,2.776676148924616,28.550335856842096,76.35151111068917,11.0,23.0,0.0,1.0,21.79861285387587,101.45927011567142,37.93895098412722,2.776676148924616,0,,
,,,,,,,,,,2024,0,3.082183847695875,30.71944323265026,89.88593376223886,7.0,6.0,0.0,1.0,27.61245839622858,126.43643994870132,43.21095500678014,3.082183847695875,0,,
,,,,,,,,,,2024,0,0.997777779165348,27.450451712420147,71.89529272450974,11.0,7.0,0.0,1.0,19.735582612844663,49.75409142616679,18.996685769438763,0.997777779165348,0,,
,,,,,,,,,,2024,0,12.726339866140032,32.05720127172293,66.77367989491506,6.0,24.0,0.0,1.0,21.405772960448914,174.90140852144097,83.96795959880356,12.726339866140032,0,,
,,,,,,,,,,2024,0,1.8956022230800587,31.17957129900865,64.91163346059697,1.0,18.0,0.0,0.0,20.23916903619799,69.01360153079582,33.14990541467466,0.0,0,,
,,,,,,,,,,2024,0,2.2203799185752398,29.714832717397496,64.97250158800249,2.0,8.0,0.0,0.0,19.30647015918337,75.985297707876,34.751477243229836,0.0,0,,
,,,,,,,,,,2024,0,1.0555050718118295,26.000520408362625,62.54800945044949,11.0,19.0,0.0,1.0,16.262807962188703,45.06719152001251,18.733936429934648,1.0555050718118295,0,,
,,,,,,,,,,2024,0,1.7887009021764204,30.097179894338066,84.19263838687188,9.0,19.0,0.0,1.0,25.339609833086357,86.34593759805135,30.86694118186781,1.7887009021764204,0,,
,,,,,,,,,,2024,0,8.661888729758058,25.922087432456745,68.30121104163766,8.0,23.0,0.0,1.0,17.705099643640114,154.92006580227135,58.79619745424856,8.661888729758058,0,,
,,,,,,,,,,2024,0,14.21968835065262,25.0,74.22906882851922,7.0,22.0,0.0,1.0,18.557267207129804,202.09531129148522,68.06474689799661,14.21968835065262,0,,
,,,,,,,,,,2024,0,1.2253606180411176,27.51295760121243,60.979039538873835,1.0,28.0,0.0,0.0,16.777137293956923,48.77829098793578,22.00813692638007,0.0,0,,
,,,,,,,,,,2024,0,0.8905290969010016,32.589267237420536,83.1082057789954,12.0,22.0,0.0,0.0,27.084355277542187,52.92802061274163,20.754694340089866,0.0,0,,
,,,,,,,,,,2024,0,0.9153131472678105,30.649959691414644,62.44611312503591,3.0,6.0,0.0,0.0,19.139708501678694,40.58255072676169,19.918830519674888,0.0,0,,
,,,,,,,,,,2024,0,7.966545670642631,26.97655009386093,78.39640257509323,11.0,25.0,0.0,1.0,21.148644812454904,171.96254854992623,59.173076223511394,7.966545670642631,0,,
,,,,,,,,,,2024,0,3.270154255776861,28.568696791889675,60.22830573114839,3.0,6.0,0.0,0.0,17.206442047224094,87.43041712743911,41.47174732844042,0.0,0,,
,,,,,,,,,,2024,0,11.91045015332713,31.094001505716648,59.11363705306206,3.0,19.0,0.0,0.0,18.38079519536299,151.21487509140246,79.53960859417748,0.0,0,,
,,,,,,,,,,2024,0,12.748357807586217,27.840500559189422,54.81217617246915,5.0,24.0,0.0,0.0,15.259984213800164,143.65829505374055,72.96770759823848,0.0,0,,
,,,,,,,,,,2024,0,7.674994648704797,29.824164908251483,79.67384340803098,4.0,26.0,0.0,0.0,23.762058446753212,172.13093343408383,64.43345927544284,0.0,0,,
,,,,,,,,,,2024,0,3.6147849281540743,28.43507023692957,75.55011774809887,6.0,6.0,0.0,1.0,21.482729045754905,115.53617076972618,43.48476519516375,3.6147849281540743,0,,
,,,,,,,,,,2024,0,8.125293523650328,25.578723399010194,74.10950349703825,10.0,26.0,0.0,1.0,18.9562649118872,163.85982259291308,56.55583805769943,8.125293523650328,0,,
,,,,,,,,,,2024,0,0.20221774524555525,29.132094238428422,84.76423762352327,3.0,25.0,0.0,0.0,24.6935975849702,15.610857754595417,5.36519872059072,0.0,0,,
,,,,,,,,,,2024,0,7.583385299412313,32.426104631871894,58.67870546272074,10.0,15.0,0.0,1.0,19.027218429969757,126.14914705203256,69.71056040303002,7.583385299412313,0,,
,,,,,,,,,,2024,0,1.0453910856812403,32.3016854324431,75.28307407677902,1.0,22.0,0.0,0.0,24.31770177215428,53.871740535135146,23.114731137166412,0.0,0,,
,,,,,,,,,,2024,0,4.400410569023338,32.05997728550986,64.959983547555,4.0,3.0,0.0,0.0,20.826155970017076,109.55338708282379,54.06834961487913,0.0,0,,
,,,,,,,,,,2024,0,1.9335160871203263,29.846461483278524,70.47470052540486,2.0,27.0,0.0,0.0,21.034204347770846,75.84499485943077,32.1208135812572,0.0,0,,
,,,,,,,,,,2024,0,2.770841918085397,27.32248066391037,71.25959905934005,1.0,25.0,0.0,0.0,19.469890174168242,94.58274447456022,36.26508205433173,0.0,0,,
,,,,,,,,,,2024,0,8.240741332374997,30.37822590401175,64.98037319970268,2.0,12.0,0.0,0.0,19.739884563875588,144.49179477161368,67.54969488030378,0.0,0,,
,,,,,,,,,,2024,0,5.0152125803848895,25.98106468033528,86.16647350102299,8.0,3.0,0.0,1.0,22.38696721306474,154.60778740360905,46.61760846658073,5.0152125803848895,0,,
,,,,,,,,,,2024,0,17.590053374841617,30.70878090570885,79.53372002524614,6.0,2.0,0.0,1.0,24.423835828712722,232.44737153979125,89.75030216689856,17.590053374841617,0,,
,,,,,,,,,,2024,0,7.278217193090632,28.915276785923968,77.63010248691678,6.0,28.0,0.0,1.0,22.446959003288434,164.08112956476123,61.1161279545099,7.278217193090632,0,,
,,,,,,,,,,2024,0,4.710172965401674,29.17875679219225,87.1089713400943,2.0,9.0,0.0,0.0,25.417314891506567,151.76554563658647,50.83666903004799,0.0,0,,
,,,,,,,,,,2024,0,18.0,27.778593170468266,73.88312882647809,7.0,4.0,0.0,1.0,20.52369377832031,217.54436441945774,81.79237251753344,18.0,0,,
,,,,,,,,,,2024,0,1.8711736467628386,25.0,65.52148618031765,9.0,4.0,0.0,1.0,16.380371545079413,69.10687971595456,26.3680220583557,1.8711736467628386,0,,
,,,,,,,,,,2024,0,3.0159782354623026,28.15553909938368,88.63120545984913,11.0,7.0,0.0,1.0,24.954593707502905,123.22227767131497,39.144110010570614,3.0159782354623026,0,,
,,,,,,,,,,2024,0,14.877027097704335,33.9203578699917,71.87553163158537,3.0,14.0,0.0,0.0,24.38043755039284,198.72673314356484,93.78548935284411,0.0,0,,
,,,,,,,,,,2024,0,1.0674619949799595,29.41855380939965,81.10568649734978,10.0,25.0,0.0,1.0,23.86012002470583,58.908825419637566,21.367335945214716,1.0674619949799595,0,,
,,,,,,,,,,2024,0,7.025186903586428,30.110075987798936,67.36795079610083,3.0,15.0,0.0,0.0,20.284541176128958,140.29948104064292,62.7067913638694,0.0,0,,
,,,,,,,,,,2024,0,3.0574703198711473,29.858927951694636,82.22631846004768,8.0,25.0,0.0,1.0,24.551897186316623,115.16286836667577,41.81921133854289,3.0574703198711473,0,,
,,,,,,,,,,2024,0,2.329605848210873,27.56376932507388,86.96551526120938,4.0,18.0,0.0,0.0,23.970974018961673,104.6068120748097,33.15518834334462,0.0,0,,
,,,,,,,,,,2024,0,4.398028098668419,30.86217764588698,70.1221229851646,7.0,17.0,0.0,1.0,21.641214164748845,118.22826386868157,52.03467218258647,4.398028098668419,0,,
,,,,,,,,,,2024,0,4.326342626433532,27.296704754864507,78.54747065819762,6.0,25.0,0.0,1.0,21.440871157982034,131.38359057413072,45.658237642586094,4.326342626433532,0,,
,,,,,,,,,,2024,0,3.236306655012375,26.6589360013427,75.94587770428302,4.0,15.0,0.0,0.0,20.246362932842803,109.64244223041779,38.487287773971964,0.0,0,,
,,,,,,,,,,2024,0,1.9324393402084827,30.29864782854859,64.79518213381117,2.0,3.0,0.0,0.0,19.63206404459008,69.70889988832485,32.59633415135945,0.0,0,,
,,,,,,,,,,2024,0,1.263271342485393,25.0,80.97438500389596,8.0,17.0,0.0,1.0,20.24359625097399,66.1407897136728,20.42028158364233,1.263271342485393,0,,
,,,,,,,,,,2024,0,6.010696798947116,33.119590064996295,51.82487855029588,4.0,21.0,0.0,0.0,17.16418732754019,100.92569102663816,64.49831832378983,0.0,0,,
,,,,,,,,,,2024,0,8.36537616010133,25.268210823529284,69.76426713106892,6.0,5.0,0.0,1.0,17.628182098168637,156.0640260924676,56.52548038474357,8.36537616010133,0,,
,,,,,,,,,,2024,0,1.4818230637147691,28.35730751643427,82.47561533412528,7.0,20.0,0.0,1.0,23.387863866369322,74.96978970729646,25.776605273687245,1.4818230637147691,0,,
,,,,,,,,,,2024,0,10.509783885236974,28.71616940092653,80.47432763680058,9.0,14.0,0.0,1.0,23.109144248440288,196.6146717746678,70.15927174776452,10.509783885236974,0,,
,,,,,,,,,,2024,0,3.0687347805021576,26.41016584498436,77.06388374837596,8.0,23.0,0.0,1.0,20.352699504532037,108.14622076550556,37.06223313700413,3.0687347805021576,0,,
,,,,,,,,,,2024,0,3.880542396906087,33.28552322537813,54.1911764137262,5.0,4.0,0.0,0.0,18.037816611296467,85.9069070980221,52.76608740878595,0.0,0,,
,,,,,,,,,,2024,0,8.910861757579084,35.97163882837343,60.206231108375405,3.0,4.0,0.0,0.0,21.65716800648061,138.09089630248644,82.50567683497451,0.0,0,,
,,,,,,,,,,2024,0,8.84523400980291,31.37512961626119,76.67878968804213,8.0,18.0,0.0,1.0,24.05806965280354,175.36343209124612,71.75452865387749,8.84523400980291,0,,
,,,,,,,,,,2024,0,1.2712071251478072,35.046288998816294,77.23438483565306,2.0,12.0,0.0,0.0,27.067785715960916,63.356251245079186,28.74887261342793,0.0,0,,
,,,,,,,,,,2024,0,1.4523879889447113,32.995890146974844,70.1436787577749,5.0,24.0,0.0,0.0,23.144531187962333,62.92324553361837,29.599367100321427,0.0,0,,
,,,,,,,,,,2024,0,12.598381954168762,28.805213670304767,53.98169306509995,4.0,12.0,0.0,0.0,15.54954203025013,140.88956363251444,75.18019080017278,0.0,0,,
,,,,,,,,,,2024,0,6.592565718956602,30.265753475273012,84.83615753117031,10.0,25.0,0.0,1.0,25.67630229627827,171.97727729454505,61.35381456937096,6.592565718956602,0,,
,,,,,,,,,,2024,0,3.819028632910129,27.51724587910735,68.73012858524194,6.0,6.0,0.0,1.0,18.91263847582767,108.08310183964777,43.2728608241948,3.819028632910129,0,,
,,,,,,,,,,2024,0,9.18805335312376,30.960292285873564,57.332101941180696,12.0,19.0,0.0,0.0,17.750186334624534,133.08018052696065,71.86551943967798,0.0,0,,
,,,,,,,,,,2024,0,4.3978865514997665,28.814979127884204,57.89546704735295,3.0,25.0,0.0,0.0,16.682566745685833,97.61219151943767,48.58227085307245,0.0,0,,
,,,,,,,,,,2024,0,10.751949866922674,29.69769731421345,77.77442522984683,9.0,8.0,0.0,1.0,23.09721339262917,191.63767493101977,73.17569557450092,10.751949866922674,0,,
,,,,,,,,,,2024,0,3.7138711428089866,30.13205003470553,72.32486285003132,12.0,27.0,0.0,0.0,21.79296386150359,112.14038470323379,46.72002890341469,0.0,0,,
,,,,,,,,,,2024,0,4.94626356348769,32.79730667617146,61.2412267988006,1.0,7.0,0.0,0.0,20.085472965452333,109.17859625992268,58.46982647448728,0.0,0,,
,,,,,,,,,,2024,0,0.4747167622821682,32.37021273620187,62.20202238635946,3.0,3.0,0.0,0.0,20.134926972684468,24.163367455814356,12.574725305704106,0.0,0,,
,,,,,,,,,,2024,0,4.7912301386173,26.139549265990944,79.38657605803414,11.0,26.0,0.0,1.0,20.751293159273203,139.4301943487909,45.91005955065452,4.7912301386173,0,,
,,,,,,,,,,2024,0,2.055401295912646,30.079884686852395,65.62572127642903,5.0,21.0,0.0,0.0,19.74014128486501,73.29808611042554,33.596552313406434,0.0,0,,
,,,,,,,,,,2024,0,3.6159455134406904,31.090001432719962,89.18394290854775,4.0,5.0,0.0,0.0,27.72728912802365,136.4083323058248,47.55267718059778,0.0,0,,
,,,,,,,,,,2024,0,3.03374808774091,30.546606509517215,83.11870068364318,12.0,22.0,0.0,0.0,25.38994243365588,115.92531856400826,42.60322961667813,0.0,0,,
,,,,,,,,,,2024,0,0.46761652497622114,28.286020942076636,77.49488923536468,7.0,24.0,0.0,1.0,21.920220598154348,29.73011398863407,10.8516398331603,0.46761652497622114,0,,
,,,,,,,,,,2024,0,1.249384703730762,29.58914099724638,87.03663862877939,5.0,15.0,0.0,0.0,25.75339372313334,70.556835451823,23.986635805270886,0.0,0,,
,,,,,,,,,,2024,0,12.437269922613886,28.658322018937117,77.32088664931733,6.0,18.0,0.0,1.0,22.158868683858717,200.88215198739826,74.45524293613046,12.437269922613886,0,,
,,,,,,,,,,2024,0,3.9036941193720804,31.84543421043022,77.23248358702243,4.0,16.0,0.0,0.0,24.595019749786548,122.79878567496627,50.633884457782266,0.0,0,,
,,,,,,,,,,2024,0,0.22884952151574497,29.514174658527487,89.94642977027912,9.0,10.0,0.0,1.0,26.546946381509947,18.53601483173664,6.082233398414447,0.22884952151574497,0,,
,,,,,,,,,,2024,0,17.719022150501008,28.653183420696934,56.73870381762745,8.0,28.0,0.0,1.0,16.257444875390767,166.2183156664066,83.94065366698051,17.719022150501008,0,,
,,,,,,,,,,2024,0,2.219508760977866,29.983787710466444,56.5339353332711,2.0,7.0,0.0,0.0,16.951015154700386,66.10110475930954,35.05790780080412,0.0,0,,
,,,,,,,,,,2024,0,0.6471830215792967,27.710290041619924,76.94100115219652,7.0,7.0,0.0,1.0,21.320574580199782,38.39868147852984,13.829279383576937,0.6471830215792967,0,,
,,,,,,,,,,2024,0,2.1140903840149545,27.912248121613228,90.66439793993332,11.0,25.0,0.0,1.0,25.30647171096098,102.98905309175436,31.70655813113713,2.1140903840149545,0,,
,,,,,,,,,,2024,0,3.4630785251496645,28.722431260618986,77.92898724390072,1.0,27.0,0.0,0.0,22.383099793225924,116.56920122060373,42.9641265410658,0.0,0,,
,,,,,,,,,,2024,0,2.0116902737090667,27.482866783985525,72.22497301404952,9.0,10.0,0.0,1.0,19.849493118220725,79.62813919866691,30.299901135690554,2.0116902737090667,0,,
,,,,,,,,,,2024,0,4.166760283244993,27.667906399126412,47.898827157236425,2.0,2.0,0.0,0.0,13.252602664143517,78.66165033106313,45.4375045847414,0.0,0,,
,,,,,,,,,,2024,0,4.220661328511429,27.46788593285441,87.66280835915036,11.0,25.0,0.0,1.0,24.079120205628183,144.87366846671142,45.39408986094186,4.220661328511429,0,,
,,,,,,,,,,2024,0,12.4043711973791,25.0,69.13260238017983,11.0,2.0,0.0,1.0,17.283150595044958,179.439259714337,64.88952156304977,12.4043711973791,0,,
,,,,,,,,,,2024,0,5.0946971419112925,28.396548878238576,74.24470864630126,7.0,1.0,0.0,1.0,21.082934980252762,134.19130241001736,51.3244640244189,5.0946971419112925,0,,
,,,,,,,,,,2024,0,0.5790175337985262,26.11174505463857,60.857316403932415,1.0,2.0,0.0,0.0,15.890907306489568,27.79979494258188,11.927919287368104,0.0,0,,
,,,,,,,,,,2024,0,1.3991865526668834,28.236171626364104,67.76215167191867,6.0,4.0,0.0,1.0,19.13343744380011,59.300674412547494,24.71031363317419,1.3991865526668834,0,,
,,,,,,,,,,2024,0,7.3099971013001435,26.50520099810319,65.2132052529475,6.0,10.0,0.0,1.0,17.284891129599327,138.08630534017428,56.1236832928304,7.3099971013001435,0,,
,,,,,,,,,,2024,0,5.0222372544232226,28.51049077786728,82.20745873482834,11.0,19.0,0.0,1.0,23.43774994131228,147.6001074494458,51.18941233573009,5.0222372544232226,0,,
,,,,,,,,,,2024,0,4.283302989940189,27.536230635806962,78.92997330147081,6.0,3.0,0.0,1.0,21.73433948907386,131.38300296050176,45.83547313930068,4.283302989940189,0,,
,,,,,,,,,,2024,0,4.368038407631483,27.14112235665597,63.18154187036187,7.0,21.0,0.0,1.0,17.148179585856738,106.17421525299326,45.60963980930011,4.368038407631483,0,,
,,,,,,,,,,2024,0,18.0,25.953971861615734,93.29973640366788,11.0,20.0,0.0,1.0,24.214987333169617,274.7153806129138,76.41988641353035,18.0,0,,
,,,,,,,,,,2024,0,3.9310418167698757,31.241799046753208,76.12385337053938,2.0,19.0,0.0,0.0,23.78246129666898,121.45943613776942,49.84786145385404,0.0,0,,
,,,,,,,,,,2024,0,4.302436517222604,29.109408298550203,95.0,12.0,19.0,0.0,0.0,27.653937883622692,158.47581133922967,48.559337870712085,0.0,0,,
,,,,,,,,,,2024,0,18.0,28.79469662272196,63.16191739383151,7.0,15.0,0.0,1.0,18.187282494648038,185.97641157328826,84.7842271292148,18.0,0,,
,,,,,,,,,,2024,0,15.724571405252451,32.10890921449881,76.03017919829668,2.0,21.0,0.0,0.0,24.412461214401837,214.16781360590292,90.4469114271626,0.0,0,,
,,,,,,,,,,2024,0,8.210917371003948,27.426882680665663,92.2512996326646,8.0,9.0,0.0,1.0,25.301655721640273,204.83381257115306,60.898360985618616,8.210917371003948,0,,
,,,,,,,,,,2024,0,5.4018424558374925,31.519783778506575,77.9133521897754,12.0,3.0,0.0,0.0,24.558120144803524,144.65282585056,58.51918401167127,0.0,0,,
,,,,,,,,,,2024,0,7.4900386476861565,26.772916094227405,80.15976626320742,7.0,21.0,0.0,1.0,21.46110696297733,171.45320722667117,57.264417614360696,7.4900386476861565,0,,
,,,,,,,,,,2024,0,0.9799291762428942,30.58711376040409,72.27572914908933,12.0,17.0,0.0,0.0,22.107059495993493,49.36873721229874,20.892866790802938,0.0,0,,
,,,,,,,,,,2024,0,18.0,27.23221294634882,85.134216445073,10.0,13.0,0.0,1.0,23.183931112527794,250.6725053616655,80.18358928819043,18.0,0,,
,,,,,,,,,,2024,0,8.988590118194457,28.836947894145702,75.26191471722292,6.0,7.0,0.0,1.0,21.70323913114195,173.2110409156184,66.3666049467567,8.988590118194457,0,,
,,,,,,,,,,2024,0,0.4769434487366651,27.838331412809644,79.37864752507696,11.0,11.0,0.0,1.0,22.097690969036943,30.95566543714582,10.856245355793959,0.4769434487366651,0,,
,,,,,,,,,,2024,0,2.049854121040339,29.686586114969426,75.25209053370881,2.0,1.0,0.0,0.0,22.339776659604222,83.91313660429904,33.10332694165942,0.0,0,,
,,,,,,,,,,2024,0,0.10143980824771828,30.622368589988543,77.4430841576031,3.0,22.0,0.0,0.0,23.714906678196243,7.482414530868154,2.9586793733709498,0.0,0,,
,,,,,,,,,,2024,0,15.366843458325057,31.07241569656494,70.9611572013806,1.0,27.0,0.0,0.0,22.049345748705903,198.35471028256595,86.85540451067615,0.0,0,,
,,,,,,,,,,2024,0,18.0,29.07344671996586,69.16423649310885,11.0,26.0,0.0,1.0,20.108427446095185,203.64987389459566,85.60498978098617,18.0,0,,
,,,,,,,,,,2024,0,3.523495985230337,29.20652130791707,73.6453017088553,1.0,10.0,0.0,0.0,21.509230735876635,111.15175971703493,44.080968687208305,0.0,0,,
,,,,,,,,,,2024,0,5.120906255262574,25.0,80.77294245584102,8.0,21.0,0.0,1.0,20.193235613960255,146.3371610242838,45.29275416216485,5.120906255262574,0,,
,,,,,,,,,,2024,0,3.010408190059115,27.397527903426724,87.38363333751916,6.0,7.0,0.0,1.0,23.940955326674906,121.3665192060378,38.05223552156315,3.010408190059115,0,,
,,,,,,,,,,2024,0,18.0,30.199593545952677,82.39904815074672,6.0,24.0,0.0,1.0,24.884177627259348,242.61896922127104,88.92086039168632,18.0,0,,
,,,,,,,,,,2024,0,1.939993801223523,31.612679901199737,68.92987541039219,4.0,24.0,0.0,0.0,21.79058086978307,74.33449275008002,34.091350244513116,0.0,0,,
,,,,,,,,,,2024,0,3.985056965529734,26.439168634130876,81.17724509583022,9.0,23.0,0.0,1.0,21.46258872342829,130.40676575763615,42.47306578127335,3.985056965529734,0,,
,,,,,,,,,,2024,0,7.272676593145469,25.0,81.38529429492645,8.0,12.0,0.0,1.0,20.346323573731613,171.96371741958552,52.823952689910506,7.272676593145469,0,,
,,,,,,,,,,2024,0,2.1857735126522884,29.554272918784537,93.46828395673244,10.0,22.0,0.0,1.0,27.62387173307721,108.30124455651777,34.24439182545628,2.1857735126522884,0,,
,,,,,,,,,,2024,0,5.706101470071604,28.428493387246725,78.24157218221676,11.0,23.0,0.0,1.0,22.242900173899365,148.89510293265892,54.09992835083376,5.706101470071604,0,,
,,,,,,,,,,2024,0,1.1642496351900775,30.59624838523179,82.32633514066971,12.0,19.0,0.0,0.0,25.188769986097668,63.561999212849656,23.622559080946296,0.0,0,,
,,,,,,,,,,2024,0,3.8189717715922624,29.511462672814478,90.59345763534523,8.0,2.0,0.0,1.0,26.735454434066906,142.46370027505554,46.408562854742065,3.8189717715922624,0,,
,,,,,,,,,,2024,0,18.0,27.187240451589204,84.80054340947486,10.0,28.0,0.0,1.0,23.05492764098821,249.69002546935354,80.05117052162987,18.0,0,,
,,,,,,,,,,2024,0,11.810968009811935,29.48434926157667,78.36132889213242,7.0,5.0,0.0,1.0,23.10432789656911,199.845028703686,75.19398544912742,11.810968009811935,0,,
,,,,,,,,,,2024,0,18.0,30.082637002508893,77.27352598622899,8.0,15.0,0.0,1.0,23.245914321476647,227.5271819714835,88.57648898630187,18.0,0,,
,,,,,,,,,,2024,0,18.0,28.32989160654749,79.79355955561789,9.0,24.0,0.0,1.0,22.605428931112463,234.9472670420001,83.4156371218786,18.0,0,,
,,,,,,,,,,2024,0,2.614282323648212,27.727167239162117,88.22594089696052,8.0,22.0,0.0,1.0,24.462554180824572,113.36092109962111,35.62645165083121,2.614282323648212,0,,
,,,,,,,,,,2024,0,1.3780515448357142,29.121457525442434,77.55758077870856,3.0,24.0,0.0,0.0,22.585897944232315,67.18669537688685,25.22737914267147,0.0,0,,
,,,,,,,,,,2024,0,6.322550147383223,30.371053990701682,69.31195462640814,4.0,14.0,0.0,0.0,21.05077116159707,137.99723547966173,60.46751259448028,0.0,0,,
,,,,,,,,,,2024,0,1.591200726564102,28.45883714987398,48.35336184348378,4.0,7.0,0.0,0.0,13.760804503526352,46.03826908730823,27.096266995018617,0.0,0,,
,,,,,,,,,,2024,0,4.04253535289901,28.849351807477266,63.8790098178692,12.0,9.0,0.0,0.0,18.42868027349003,103.3504250109167,46.6756259856454,0.0,0,,
,,,,,,,,,,2024,0,7.703523172284581,29.306097896005394,54.87921126618521,12.0,17.0,0.0,0.0,16.082955378223858,118.74368087684661,63.4104218340525,0.0,0,,
,,,,,,,,,,2024,0,18.0,27.075730858730726,84.96475950425337,9.0,10.0,0.0,1.0,23.004829608139474,250.1735497398259,79.72283732986638,18.0,0,,
,,,,,,,,,,2024,0,18.0,26.482928798356774,88.44353128610707,7.0,8.0,0.0,1.0,23.422437417252137,260.41658097394026,77.97736783637114,18.0,0,,
,,,,,,,,,,2024,0,1.9496521702477136,29.25508002074363,48.87528300159724,1.0,5.0,0.0,0.0,14.29850315248218,52.86777070780443,31.644847202717994,0.0,0,,
,,,,,,,,,,2024,0,7.757277860689879,30.737218020691756,76.48034611701513,10.0,22.0,0.0,1.0,23.507930728966603,165.95356425919536,66.69623171084109,7.757277860689879,0,,
,,,,,,,,,,2024,0,18.0,28.213892232876184,73.46597236195693,11.0,16.0,0.0,1.0,20.72761027003713,216.31607266491037,83.0740840444819,18.0,0,,
,,,,,,,,,,2024,0,3.6224516742754758,30.216862139303903,62.531060039045215,12.0,11.0,0.0,0.0,18.894924206243644,95.73037745792031,46.25975661348588,0.0,0,,
,,,,,,,,,,2024,0,4.109209892226906,29.50792555530827,76.55567524656193,10.0,20.0,0.0,1.0,22.589991660119054,124.86573390419007,48.12874771970929,4.109209892226906,0,,
,,,,,,,,,,2024,0,6.500238600477077,27.118548633771777,78.83004998165575,7.0,6.0,0.0,1.0,21.37756544230191,158.83741362931622,54.642108274338334,6.500238600477077,0,,
,,,,,,,,,,2024,0,0.21763085794600823,28.442970368448954,69.28039205375822,3.0,3.0,0.0,0.0,19.705401382995714,13.641797695454448,5.60062141858416,0.0,0,,
,,,,,,,,,,2024,0,1.545487843303811,31.346874614977423,62.100919225813996,3.0,13.0,0.0,0.0,19.46669728446432,58.02227483758314,29.28808457079063,0.0,0,,
,,,,,,,,,,2024,0,0.3452313733389194,26.916772987773395,91.14257112834609,8.0,23.0,0.0,1.0,24.532638965836814,27.02978984976964,7.982600318230384,0.3452313733389194,0,,
,,,,,,,,,,2024,0,14.412868556571814,25.40025158509808,75.84823022488926,7.0,17.0,0.0,1.0,19.265641299966276,207.46029024805728,69.47483877466856,14.412868556571814,0,,
,,,,,,,,,,2024,0,1.6988735259040504,31.676760936720846,67.47711858323265,3.0,10.0,0.0,0.0,21.374565540598248,66.9936094900555,31.449780261243266,0.0,0,,
,,,,,,,,,,2024,0,0.25861914283810566,28.365809125906335,88.68134972869963,11.0,28.0,0.0,1.0,25.15518239432039,20.398058538070842,6.524567305302627,0.25861914283810566,0,,
,,,,,,,,,,2024,0,6.5033685043735,30.11636788350681,81.91699789726941,1.0,21.0,0.0,0.0,24.670424445866196,165.0915899393257,60.695083861850335,0.0,0,,
,,,,,,,,,,2024,0,1.3356089534761022,29.277769202068896,77.4567947374824,4.0,6.0,0.0,0.0,22.677621594560343,65.70448060218055,24.835530893477053,0.0,0,,
